trade_id,entry_time,exit_time,side,entry_price,exit_price,total_pnl_r,total_pnl_usd,exit_model
3d469f16-caa3-40f3-a296-0d81e3dbd34d,2024-03-08 19:15:00,2024-03-08 20:30:00,LONG,474.8815097890571,484.8,2.622891586753264,624.0000676027553,Trailing stop hit
4af6bead-3e61-4d8c-8b2e-fbb394a4f590,2024-04-06 17:45:00,2024-04-06 18:45:00,SHORT,580.8477210587453,582.7,-1.0,-328.5213619250125,Stop loss hit
2792be8c-3a7f-4c70-8c18-91f532d8abd5,2024-05-03 03:45:00,2024-05-03 04:30:00,SHORT,559.8091416085024,562.8,-1.0,-296.9183506313701,Stop loss hit
e0de761d-a2c4-40cf-8130-d1a3b65d354c,2024-05-26 03:45:00,2024-05-26 06:30:00,SHORT,600.9676766036525,602.4,-1.0,-355.01885255734544,Stop loss hit
0f2d9943-021f-490e-8bc6-51f73dbb3048,2024-08-29 13:00:00,2024-08-29 20:00:00,LONG,543.5840024277583,544.9,0.3388251157714294,49.67527604464359,Time stop: 30 bars without 0.80R
c4fdeb8d-77d7-4bd0-83b6-121916730bbc,2024-09-21 04:30:00,2024-09-21 07:30:00,LONG,569.1737570185895,571.3864675762763,1.0670056992461385,198.0017946493059,Trailing stop hit
134bb7e9-63e4-496d-a3f5-40eb636807e2,2024-09-24 15:45:00,2024-09-24 16:30:00,LONG,605.1839066801678,600.8,-1.0,-284.3866782148864,Stop loss hit
68b1e86d-d6e0-4803-8261-38c0c2fbc3c0,2025-01-14 16:45:00,2025-01-14 19:00:00,LONG,695.9499101158664,692.52,-1.0,-300.6015414111345,Stop loss hit
25278a05-7d06-469b-babc-2bb6a9083bd4,2025-01-22 10:45:00,2025-01-22 11:15:00,LONG,694.9666558745051,697.5663321096599,2.1193199243459637,387.92659390527353,Trailing stop hit
d6af077b-ab56-45b2-ada0-f55fbea63e99,2025-01-25 03:45:00,2025-01-25 08:00:00,SHORT,681.3395738865187,679.2267904820792,0.8801701466975462,149.1922844666972,Trailing stop hit
3862141d-3538-48b0-889c-53323133ce64,2025-02-20 13:15:00,2025-02-20 17:45:00,SHORT,646.6023652643312,650.79,-0.8765079306722239,-253.07140383681661,Zone ceiling breached
