trade_id,entry_time,exit_time,side,entry_price,exit_price,total_pnl_r,total_pnl_usd,exit_model
48904ed0-9614-4766-8f85-759f51f90e68,2024-03-04 05:45:00,2024-03-04 06:30:00,LONG,131.50151344224398,129.94,-1.0,-270.92853528901907,Stop loss hit
ee076b2e-1b7a-4e19-b56e-c8431c8b5461,2024-03-04 07:45:00,2024-03-04 07:45:00,LONG,132.40836426772015,130.8,-1.0,-270.4562151707722,Stop loss hit
39a66a62-c253-48ca-941b-0d3e1fcd38a9,2024-03-07 02:45:00,2024-03-07 08:00:00,LONG,131.80487011201413,133.75097347243764,0.903118637904602,210.37525980352697,Trailing stop hit
0563caab-4dc6-4e5b-bec1-7ee6dd4c0e4a,2024-03-13 18:30:00,2024-03-13 20:00:00,LONG,153.8359417798633,152.76,-1.0,-285.619485589036,Stop loss hit
728471a9-965d-4107-bd5c-a01a322c2b57,2024-03-18 01:30:00,2024-03-18 01:45:00,LONG,197.28549436068292,195.12,-1.0,-272.6510341867696,Stop loss hit
26163c30-2e02-406b-968d-61ecaacaa3d7,2024-03-18 05:45:00,2024-03-18 07:30:00,LONG,204.4426949372175,197.41,-1.0,-257.1425800942002,Stop loss hit
2407e41b-e6b5-4b84-a31d-8e9905dc7d0f,2024-03-22 16:15:00,2024-03-22 17:00:00,SHORT,177.85552229806564,175.9211912400344,1.3030381362486279,295.96987192399337,Trailing stop hit
a7d1e44d-a22f-43a0-aeb3-f456fdd194eb,2024-03-23 04:30:00,2024-03-23 06:00:00,SHORT,169.51392541362458,171.15,-1.0,-276.02753629407675,Stop loss hit
af2fa746-c9c5-462b-a7c8-dc978afb3a4f,2024-03-23 14:30:00,2024-03-23 21:30:00,LONG,176.3007175293301,177.95,0.7450721335410291,166.26370251623933,Time stop: 30 bars without 0.80R
727457e3-1103-4cca-a35f-357e3ba97350,2024-03-26 12:00:00,2024-03-26 19:00:00,LONG,194.327304752538,193.75,-0.24594367302064196,-82.1520303318376,Time stop: 30 bars without 0.80R
de095acf-d4ae-434e-b8b0-b14418d2f53a,2024-03-27 14:30:00,2024-03-27 16:15:00,SHORT,186.93870800497587,185.54,0.527557133503564,114.32809487307644,Trailing stop hit
faa6de2e-e750-4ab4-8e42-2d4d80303b3d,2024-03-29 04:00:00,2024-03-29 04:15:00,LONG,187.9148499217783,189.2603475751277,1.394514963393993,299.7642505034953,Trailing stop hit
a935d59c-f4dd-4ea6-80ec-f01b6d8925b7,2024-03-29 15:00:00,2024-03-29 18:15:00,SHORT,183.50740945420736,186.34,-1.0,-266.321076214296,Stop loss hit
242eca1a-a0ff-4752-8e6b-69e99d92e22f,2024-03-29 21:30:00,2024-03-29 21:45:00,LONG,187.9034253099697,189.20618460906036,1.1067283286222611,236.63651420371852,Trailing stop hit
5cd85c7d-7d22-4444-a080-555ab191e041,2024-04-01 02:00:00,2024-04-01 02:30:00,LONG,198.4394782550688,199.56,0.7423238732777436,152.622603656133,Trailing stop hit
88e126d5-52c3-4384-af3d-dd1b5b882d88,2024-04-04 09:45:00,2024-04-04 09:45:00,SHORT,183.94458080483378,182.28200494984728,1.7401532891510094,387.12393721893346,Trailing stop hit
63ff55a1-764b-4256-b39d-8bb46df77b36,2024-04-06 12:30:00,2024-04-06 16:45:00,LONG,177.5329220004987,176.37,-0.5894414478650158,-169.78287296206645,Zone floor breached
efeb325c-c338-4305-bd58-2ba50fc95744,2024-04-06 20:15:00,2024-04-06 21:30:00,SHORT,174.73738410699795,175.88,-1.0,-288.3568732780579,Stop loss hit
b3ef01ef-aa2c-49eb-ab97-04928010ab4b,2024-04-07 14:30:00,2024-04-07 15:00:00,SHORT,179.7174759973509,180.42,-1.0,-314.0792119983324,Stop loss hit
aac40e61-e07a-4845-a3cb-ae4418cdd174,2024-04-11 18:00:00,2024-04-11 19:00:00,SHORT,172.20957444843665,170.9968079015364,1.001934026701494,215.04076693947027,Trailing stop hit
ef9e8f7c-9322-4f76-b487-c9ab0f1e063d,2024-04-15 13:45:00,2024-04-15 16:00:00,LONG,155.41688548143924,152.78,-1.0,-264.6098914633763,Stop loss hit
720f1119-71db-4950-a71f-c92be89401eb,2024-04-17 12:00:00,2024-04-17 17:00:00,LONG,141.5689762005233,137.75,-1.0,-259.1424691309365,Stop loss hit
e006b326-6d1a-4aee-a6c5-c602d133fb7b,2024-04-17 19:15:00,2024-04-17 21:30:00,SHORT,133.06275084146395,131.34527608538255,0.4996654815715731,115.30083138438785,Trailing stop hit
a00592d7-d9eb-4214-ad21-ec1e80e47c06,2024-04-19 06:15:00,2024-04-19 07:00:00,LONG,143.60094510992883,140.84,-1.0,-262.8778793938636,Stop loss hit
6d704f3e-3b65-4547-ab90-134a24af6fba,2024-04-20 20:00:00,2024-04-20 23:30:00,LONG,142.4334003239514,146.86,3.5889399330359253,867.9162986938238,Trailing stop hit
582b7915-f3d5-4e44-b5ef-fee77b5eaefc,2024-04-23 21:15:00,2024-04-24 04:15:00,LONG,157.4876697769242,156.41,-0.3907900017405989,-111.92589320735435,Time stop: 30 bars without 0.80R
2bbe9a51-c35b-43bb-9b90-d81f50c03e71,2024-04-24 18:45:00,2024-04-24 20:00:00,LONG,158.9688039706009,157.63,-1.0,-279.55985444124605,Stop loss hit
3d880d31-d548-41ee-85e2-7b4940d691b1,2024-04-26 20:30:00,2024-04-26 20:45:00,SHORT,141.89000512566153,143.43,-1.0,-273.1591684069913,Stop loss hit
cabce95f-d52c-42dd-b573-a51efbec2726,2024-05-04 03:45:00,2024-05-04 04:30:00,LONG,144.432114861562,143.03,-1.0,-275.6275468884657,Stop loss hit
ce85d270-8e1f-4fda-8baf-6a42e7c00885,2024-05-08 01:30:00,2024-05-08 07:00:00,SHORT,151.5593504186866,149.07,0.9017263312000158,211.81932680898555,Trailing stop hit
7aa8a667-d2f6-4447-8cd8-832d64bb573a,2024-05-08 12:15:00,2024-05-08 19:00:00,SHORT,146.4081885572806,146.1,0.14662997403889025,19.261297625303605,Time stop: 30 bars without 0.80R
9e71431c-68db-465c-a4b9-0383b51bf5ac,2024-05-17 07:45:00,2024-05-17 08:15:00,LONG,161.6527835126428,160.1188659494288,-1.0,-276.2213936050663,Stop loss hit
20d91e13-472d-4690-b535-89b8d4a9e627,2024-05-18 06:30:00,2024-05-18 09:30:00,LONG,169.77660868827112,172.57,1.9859050601786565,466.0532153060537,Trailing stop hit
f201643c-8d2d-46bb-be93-a4a6a77c0385,2024-05-23 18:00:00,2024-05-23 18:30:00,SHORT,173.58540138311974,175.47,-1.0,-273.1518397509586,Stop loss hit
ee52967d-29f6-44a3-93e1-1222d76c605a,2024-05-30 09:45:00,2024-05-30 12:00:00,LONG,170.248009005567,168.99,-1.0,-283.7078279551611,Stop loss hit
4abe9346-6b9a-44f4-a58f-3caf7e51b6fd,2024-05-30 12:30:00,2024-05-30 13:45:00,SHORT,168.52338816100442,167.23,0.9823610290418964,213.71360821549555,Trailing stop hit
f24248d7-87dc-4c09-a409-ee4408b1ee41,2024-05-31 19:00:00,2024-05-31 19:45:00,LONG,168.66961730684662,169.55813651224526,0.9456181776605747,191.40913094274384,Trailing stop hit
005ad947-1e20-472f-84f8-8ea6d6182e4f,2024-06-07 00:00:00,2024-06-07 03:15:00,SHORT,171.50890356299467,169.18,2.023204562298495,468.80501099214825,Trailing stop hit
a890baa7-d1c8-4286-a4c5-17fbe68bc76e,2024-06-08 12:15:00,2024-06-08 12:30:00,SHORT,161.76266157272926,162.29,-1.0,-326.81325805561886,Stop loss hit
60bdaaaf-0021-427b-9e27-db92ac16c98d,2024-06-09 20:00:00,2024-06-10 03:00:00,LONG,161.20820457731818,161.63,0.2257758212365161,34.843122048087295,Time stop: 30 bars without 0.80R
eb23a268-06cc-45d8-86f7-f77cf73785c6,2024-06-10 11:15:00,2024-06-10 11:45:00,SHORT,159.58023331667275,160.409066733309,-1.0,-298.25898872246154,Stop loss hit
0bd3fc8d-5341-4e5a-9c5e-6042a558ea12,2024-06-16 18:00:00,2024-06-16 21:30:00,LONG,145.39963961147407,145.98882795569634,0.6775086328272897,127.49364926205752,Trailing stop hit
8c3b2549-0d50-4bd2-8e0c-578d2e9d4ce5,2024-06-19 15:30:00,2024-06-19 18:45:00,SHORT,138.74167964422065,137.2920689708401,0.9674904754441133,218.84401990767884,Trailing stop hit
b9039f3d-1c23-45db-84c2-97e301d86994,2024-06-19 21:30:00,2024-06-19 23:30:00,SHORT,135.7370047018104,137.42,-1.0,-270.2880100879997,Stop loss hit
fa676bd9-d0c6-4536-a134-65ee78e0d53c,2024-06-21 15:00:00,2024-06-21 16:00:00,SHORT,131.35765487098396,130.38730100050248,0.590834321810799,127.78699460214368,Trailing stop hit
28f3e434-28fd-4733-96f9-b56ba9b5b8b8,2024-06-22 12:45:00,2024-06-22 13:15:00,LONG,135.5485519174731,136.40510944166593,2.1267216251653935,447.2771822929953,Trailing stop hit
b30e7dde-96bd-4d14-bf25-eafac122766f,2024-06-23 06:45:00,2024-06-23 07:15:00,SHORT,133.33609846465382,134.16,-1.0,-290.5837480252199,Stop loss hit
62cb7224-20ee-4840-93b1-509e99cc8182,2024-06-27 13:30:00,2024-06-27 13:30:00,SHORT,135.84148597177636,134.98606512506746,2.3212707826411405,488.4529597361435,Trailing stop hit
9e1a5541-49d4-446d-a7e3-5ecf119efb0a,2024-06-27 16:30:00,2024-06-27 17:45:00,LONG,137.1253599136522,138.24,1.0561705745393033,231.42754281098502,Trailing stop hit
7af366ba-ad97-4ab6-afd7-a2220215b1fb,2024-06-29 08:45:00,2024-06-29 12:15:00,LONG,142.06540853908407,140.73,-1.0,-276.47087017402987,Stop loss hit
e9be07b7-d098-4887-8680-d7e02d2dc07b,2024-06-29 17:15:00,2024-06-29 19:45:00,LONG,142.7330519397708,141.83,-1.0,-289.38907600541694,Stop loss hit
6d281d5d-dfb2-4891-97ce-8d073aa01820,2024-07-02 18:45:00,2024-07-02 20:00:00,LONG,149.38678859304284,150.19044638432763,0.7394794134107542,150.413147962245,Trailing stop hit
cf0af7c1-6b5e-4abb-8330-dd2060af233f,2024-07-06 09:30:00,2024-07-06 09:30:00,SHORT,132.90594452853585,133.83,-1.0,-286.0822419169678,Stop loss hit
3eaab866-e37e-4f72-bb2b-048b1e2cc1cf,2024-07-06 13:30:00,2024-07-06 15:45:00,LONG,136.12347140995493,137.42761370860325,0.7566950580760711,169.33364100880897,Trailing stop hit
68cba5c4-d235-4330-abc8-6021624fcf66,2024-07-06 23:00:00,2024-07-07 03:15:00,LONG,142.0352861303693,143.39387004144763,0.8510134214142266,190.40434540426,Trailing stop hit
d1e074b4-83d1-40c4-9d2b-9b01cb614e4e,2024-07-09 13:45:00,2024-07-09 17:00:00,LONG,143.03220019217548,141.42,-1.0,-272.05465871830864,Stop loss hit
f53b4438-d877-4032-b945-a8d37f743951,2024-07-10 19:45:00,2024-07-11 02:45:00,SHORT,141.11392244494093,141.04,0.03648549620243016,-8.286271682178567,Time stop: 30 bars without 0.80R
bfab248a-2d97-4e5e-acd3-154fb99471b4,2024-07-13 16:45:00,2024-07-13 17:00:00,LONG,139.81255253210287,140.48912849518896,0.7414104276572605,146.95732675694032,Trailing stop hit
2dcb4088-1811-40a0-a2c0-6e4431713f45,2024-07-17 08:30:00,2024-07-17 09:45:00,LONG,163.25574713191102,161.3,-1.0,-270.7437187198364,Stop loss hit
256f6e4b-adfe-40d0-bd6e-ab30a863310c,2024-07-18 19:30:00,2024-07-18 21:15:00,LONG,160.77378612884277,159.45,-1.0,-280.2374925933822,Stop loss hit
ca43ba20-b485-4565-9766-6f233130adec,2024-07-20 23:30:00,2024-07-20 23:45:00,LONG,170.2200983794735,169.13,-1.0,-288.91278355805065,Stop loss hit
43cc7ee2-a809-4afa-b78d-4bd150a2ef5f,2024-07-23 12:15:00,2024-07-23 15:45:00,SHORT,175.30056553789066,177.83,-1.0,-267.4510632133264,Stop loss hit
1fc578fd-0f22-43d5-b9b1-1c353ddf8a80,2024-08-03 15:45:00,2024-08-03 17:30:00,SHORT,149.53123593849222,151.52,-1.0,-268.92200549107923,Stop loss hit
13b3299f-342f-43cd-bd20-b804adbbdf39,2024-08-03 22:45:00,2024-08-04 01:30:00,SHORT,147.77422118237894,142.5,1.5087399568283197,366.80553457313675,Trailing stop hit
1351c65f-f598-4610-aab1-04e2012ec2fc,2024-08-04 14:45:00,2024-08-04 16:15:00,SHORT,141.3276040870699,143.38,-1.0,-267.3399538981131,Stop loss hit
75ff19a4-9510-4a83-b47a-fafc6276c977,2024-08-06 13:00:00,2024-08-06 14:15:00,LONG,143.33235064308485,140.64,-1.0,-263.18422023578404,Stop loss hit
6fb32366-6c89-44d0-bf4a-69b5a2a98ce2,2024-08-09 19:45:00,2024-08-09 20:45:00,SHORT,155.12909051455262,153.60180595113076,0.9422392657541275,211.75135433458001,Trailing stop hit
3e486545-3b73-4fb8-b6eb-7df3ee7ee35d,2024-08-14 08:30:00,2024-08-14 15:30:00,SHORT,144.2019815244196,145.49,-0.5833368197889887,-162.2342025428442,Time stop: 30 bars without 0.80R
